movieId,title,genres,year
174085,Fast and Furry-Ous,Animation,1949
174085,Fast and Furry-Ous,Children,1949
174085,Fast and Furry-Ous,Comedy,1949
274533,"Love, Classified",Comedy,2022
274533,"Love, Classified",Romance,2022
79109,Captains of the Clouds,Action,1942
79109,Captains of the Clouds,Drama,1942
79109,Captains of the Clouds,War,1942
89104,Puzzlehead,Drama,2005
89104,Puzzlehead,Sci-Fi,2005
202753,The Big Apartment,Comedy,2006
136078,The Boom,Comedy,1963
187537,Sensitivity Training,Comedy,2016
158159,The Nostalgist,Action,2014
158159,The Nostalgist,Adventure,2014
158159,The Nostalgist,Fantasy,2014
158159,The Nostalgist,Sci-Fi,2014
127258,The Passerby,Drama,1982
141670,Shield of Straw,Thriller,2013
289911,Sunday Afternoon,Comedy,1999
88140,Captain America: The First Avenger,Action,2011
88140,Captain America: The First Avenger,Adventure,2011
88140,Captain America: The First Avenger,Sci-Fi,2011
88140,Captain America: The First Avenger,Thriller,2011
88140,Captain America: The First Avenger,War,2011
289839,My Name Is Alfred Hitchcock,Documentary,2023
158619,The Faith of Anna Waters,Drama,2016
158619,The Faith of Anna Waters,Horror,2016
158619,The Faith of Anna Waters,Mystery,2016
158619,The Faith of Anna Waters,Thriller,2016
167010,The Cannibal Man,Drama,1973
167010,The Cannibal Man,Horror,1973
167010,The Cannibal Man,Thriller,1973
189081,Le repas des fauves,Drama,1964
145200,Pluto's Judgement Day,Animation,1935
234669,Mesa of Lost Women,Horror,1953
234669,Mesa of Lost Women,Sci-Fi,1953
131437,Moby Dick,Action,2011
131437,Moby Dick,Horror,2011
131437,Moby Dick,Thriller,2011
139817,Doors Open,Crime,2012
139817,Doors Open,Drama,2012
3989,One Day in September,Documentary,1999
187237,The Broken Land,Western,1962
266552,The Great Yokai War,Horror,1968
27604,Suicide Club (Jisatsu saakuru),Horror,2001
27604,Suicide Club (Jisatsu saakuru),Mystery,2001
27604,Suicide Club (Jisatsu saakuru),Thriller,2001
187577,The Death & Life of John F. Donovan,Drama,NA
121967,Tender Scoundrel,Comedy,1966
121967,Tender Scoundrel,Crime,1966
282321,Ode to Joy,Drama,2006
171243,Malibu Express,Action,1985
171243,Malibu Express,Adventure,1985
171243,Malibu Express,Comedy,1985
171243,Malibu Express,Crime,1985
27724,Hitler: The Rise of Evil,Drama,2003
78698,Mercy Streets,Action,2000
78698,Mercy Streets,Crime,2000
78698,Mercy Streets,Drama,2000
95223,4.3.2.1,Crime,2010
95223,4.3.2.1,Thriller,2010
197929,Histoire(s) du Cinéma: A New Wave,Documentary,1998
26496,One Deadly Summer (L'été meurtrier),Comedy,1983
26496,One Deadly Summer (L'été meurtrier),Drama,1983
26496,One Deadly Summer (L'été meurtrier),Mystery,1983
228939,Dudes!,Comedy,2001
223486,Stage Mother,Comedy,2020
223486,Stage Mother,Drama,2020
141145,A Ticket to Tomahawk,Comedy,1950
141145,A Ticket to Tomahawk,Western,1950
289749,The Arc of Oblivion,Documentary,2023
286553,Murder in the Front Row: The San Francisco Bay Area Thrash Metal Story,Documentary,2019
190055,Love Struck,Comedy,2014
190055,Love Struck,Drama,2014
190055,Love Struck,Romance,2014
234536,Meander,Drama,2020
234536,Meander,Horror,2020
234536,Meander,Sci-Fi,2020
167950,Bloodfist 2050,Action,2050
113466,Far Out Isn't Far Enough: The Tomi Ungerer Story,Documentary,2012
207399,Metamorphosis,Documentary,2018
79191,Roadracers,Drama,1994
116030,Children of the Corn 666: Isaac's Return,Horror,1999
116030,Children of the Corn 666: Isaac's Return,Mystery,1999
166717,Wolfskinder,Drama,2013
166717,Wolfskinder,War,2013
91391,HealtH,Comedy,1980
120266,Framed,Crime,1947
120266,Framed,Drama,1947
120266,Framed,Film-Noir,1947
81147,Barefoot Gen 2 (Hadashi no Gen II),Animation,1986
81147,Barefoot Gen 2 (Hadashi no Gen II),Drama,1986
81147,Barefoot Gen 2 (Hadashi no Gen II),War,1986
196957,Stronger Than The World: The Story of José Aldo,Drama,2016
6173,Into the West,Adventure,1992
6173,Into the West,Children,1992
133757,The Happening,Comedy,1967
288441,Surrounded,Action,2023
288441,Surrounded,Drama,2023
288441,Surrounded,Western,2023
71888,See You in the Morning,Drama,1989
71888,See You in the Morning,Romance,1989
153512,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,Comedy,1971
86593,African Cats,Adventure,2011
86593,African Cats,Documentary,2011
74332,Me and Him (Ich und Er),Comedy,1988
205873,Cinderella,Animation,1922
205873,Cinderella,Children,1922
205873,Cinderella,Fantasy,1922
175223,Encounter with Fritz Lang,Documentary,1964
280198,Shtemp,Action,1991
115611,Felix the Cat: The Movie,Adventure,1988
115611,Felix the Cat: The Movie,Animation,1988
115611,Felix the Cat: The Movie,Children,1988
115611,Felix the Cat: The Movie,Fantasy,1988
115611,Felix the Cat: The Movie,Musical,1988
115611,Felix the Cat: The Movie,Sci-Fi,1988
263757,Zero to Hero,Drama,2021
213748,Victor,Comedy,2009
8382,Hello Again,Comedy,1987
195651,Balançoires,Documentary,1896
148198,Eagles Over London,Action,1969
148198,Eagles Over London,Drama,1969
85538,That Evening Sun,Drama,2009
233705,Truth or Dare,Children,1997
233705,Truth or Dare,Drama,1997
6436,This Boy's Life,Drama,1993
30952,Last Train from Gun Hill,Drama,1959
30952,Last Train from Gun Hill,Western,1959
179897,The Little Match Girl,Drama,1928
179897,The Little Match Girl,Fantasy,1928
96283,Diary of a Wimpy Kid: Dog Days,Children,2012
96283,Diary of a Wimpy Kid: Dog Days,Comedy,2012
130071,Nymph,Fantasy,2014
130071,Nymph,Horror,2014
80617,Cats & Dogs: The Revenge of Kitty Galore,Action,2010
80617,Cats & Dogs: The Revenge of Kitty Galore,Children,2010
80617,Cats & Dogs: The Revenge of Kitty Galore,Comedy,2010
101962,Wolf Children (Okami kodomo no ame to yuki),Animation,2012
101962,Wolf Children (Okami kodomo no ame to yuki),Fantasy,2012
135829,Dhoom 2,Action,2006
135829,Dhoom 2,Crime,2006
135829,Dhoom 2,Drama,2006
135829,Dhoom 2,Thriller,2006
223696,It's Still Your Bed,Drama,2019
223696,It's Still Your Bed,Romance,2019
137072,Born Bad,Drama,2011
137072,Born Bad,Thriller,2011
144800,City Beneath the Sea,Action,1953
144800,City Beneath the Sea,Adventure,1953
121326,The Blood of Fu Manchu,Adventure,1968
121326,The Blood of Fu Manchu,Crime,1968
121326,The Blood of Fu Manchu,Horror,1968
229699,Fireball: Visitors From Darker Worlds,Documentary,2020
265510,The Downfall of Santa Claus,Animation,2018
188765,Polish Legends: Operacja Bazyliszek,Sci-Fi,2016
275325,Yamabuki,Drama,2022
222723,Winnetou: The Secret of the Silver Lake,Adventure,2016
222723,Winnetou: The Secret of the Silver Lake,Western,2016
278192,Queen of Glory,Comedy,2022
278192,Queen of Glory,Drama,2022
269440,Incoherence,Comedy,1994
269440,Incoherence,Drama,1994
173421,Texas Rising,Drama,2015
173421,Texas Rising,Western,2015
191315,Mirapakay,Action,2011
191315,Mirapakay,Drama,2011
191315,Mirapakay,Romance,2011
95875,Total Recall,Action,2012
95875,Total Recall,Sci-Fi,2012
95875,Total Recall,Thriller,2012
206054,Baby Wants a Bottleship,Animation,1942
134831,Paranormal Whacktivity,Comedy,2013
134831,Paranormal Whacktivity,Horror,2013
202966,Torment,Crime,1986
202966,Torment,Horror,1986
202966,Torment,Mystery,1986
202966,Torment,Thriller,1986
282973,Safe Place,Drama,2022
282973,Safe Place,Thriller,2022
180619,Diaz: Don't Clean Up This Blood,Drama,2012
217729,The Rolling Stones: Bridges to Babylon Tour '97-98,Documentary,1997
160720,Exhibit A,Thriller,2007
211406,Ni une ni deux,Comedy,2019
212401,Inherit the Viper,Crime,2020
212401,Inherit the Viper,Drama,2020
212401,Inherit the Viper,Thriller,2020
207648,Claire Darling,Drama,2019
188033,"Encore, Once More Encore!",Comedy,1992
188033,"Encore, Once More Encore!",Drama,1992
188033,"Encore, Once More Encore!",Romance,1992
213780,I Want You,Comedy,2007
213780,I Want You,Romance,2007
266018,These Foolish Things,Comedy,2006
266018,These Foolish Things,Drama,2006
266018,These Foolish Things,Romance,2006
281606,Bob the Drag Queen: Live at Caroline's,Comedy,2020
135807,The Invincible Armour,Action,1977
135807,The Invincible Armour,Thriller,1977
68337,Moving Midway,Documentary,2007
129725,A Gunfight,Western,1971
124302,Kermit's Swamp Years,Children,2002
124302,Kermit's Swamp Years,Comedy,2002
124302,Kermit's Swamp Years,Fantasy,2002
222310,Fearless,Animation,2020
222310,Fearless,Comedy,2020
260767,Kampung Latah Kena Kuarantin,Comedy,2021
131932,Modern Girls,Comedy,1986
131932,Modern Girls,Romance,1986
4817,Born Romantic,Comedy,2000
4817,Born Romantic,Drama,2000
4817,Born Romantic,Romance,2000
128938,Signpost to Murder,Crime,1964
128938,Signpost to Murder,Thriller,1964
6183,Pillow Talk,Comedy,1959
6183,Pillow Talk,Musical,1959
6183,Pillow Talk,Romance,1959
144628,Seeds of Time,Documentary,2015
143367,Silence,Drama,2016
143367,Silence,Thriller,2016
109935,The Artist and the Model,Drama,2012
163318,Wondrous Boccaccio,Comedy,2015
163318,Wondrous Boccaccio,Drama,2015
170963,A Beginner's Guide to Snuff,Comedy,2016
170963,A Beginner's Guide to Snuff,Horror,2016
170963,A Beginner's Guide to Snuff,Thriller,2016
278432,The Fire Within: A Requiem for Katia and Maurice Krafft,Documentary,2022
269552,The Triumph of Sherlock Holmes,Crime,1935
269552,The Triumph of Sherlock Holmes,Mystery,1935
269552,The Triumph of Sherlock Holmes,Thriller,1935
8381,For Me and My Gal,Drama,1942
8381,For Me and My Gal,Musical,1942
8381,For Me and My Gal,Romance,1942
169138,Love & Loathing & Lulu & Ayano,Drama,2010
287665,Tin & Tina,Horror,2023
287665,Tin & Tina,Mystery,2023
287665,Tin & Tina,Thriller,2023
250932,Audrey's Rain,Drama,2003
282911,Elvis Gratton 2: Miracle à Memphis,Comedy,1999
137529,The Female Bunch,Action,1971
137529,The Female Bunch,Crime,1971
137529,The Female Bunch,Drama,1971
137529,The Female Bunch,Western,1971
130388,Black Field,Drama,2009
130388,Black Field,Romance,2009
290133,Commitment Phobia,Comedy,2021
290133,Commitment Phobia,Romance,2021
143984,Jet Attack,Drama,1958
143984,Jet Attack,War,1958
1938,"Lost Weekend, The",Drama,1945
175707,A German Life,Documentary,2016
157355,Frank and the Wondercat,Documentary,2015
235151,Modern Times: The Way of All Flesh,Documentary,1997
190797,Rated 'R': Republicans in Hollywood,Documentary,2004
216342,Three Sad Tigers,Drama,1968
224146,Home by Spring,Drama,2018
224146,Home by Spring,Romance,2018
92029,Westbound,Western,1959
163112,Winnie the Pooh Goes Visiting,Animation,1971
237382,The Libertine,Comedy,1968
237382,The Libertine,Drama,1968
209589,Iliza Shlesinger: Unveiled,Comedy,2019
256601,Splatter Disco,Comedy,2007
256601,Splatter Disco,Horror,2007
164001,Warkop DKI Reborn: Jangkrik Boss!,Comedy,2016
249180,Violet Evergarden: The Movie,Animation,2020
249180,Violet Evergarden: The Movie,Drama,2020
249180,Violet Evergarden: The Movie,Fantasy,2020
249180,Violet Evergarden: The Movie,Romance,2020
142370,We Are the Freaks,Comedy,2014
213263,Above the Clouds,Comedy,2018
213263,Above the Clouds,Drama,2018
195719,Core of the World,Drama,2018
185727,The silence,Drama,2015
78101,Life After Tomorrow,Documentary,2006
102672,New York: A Documentary Film,Documentary,1999
90947,"Oslo, August 31st (Oslo, 31. august)",Drama,2011
6458,"Blue Max, The",Adventure,1966
6458,"Blue Max, The",Drama,1966
6458,"Blue Max, The",War,1966
287149,Moomin and Midsummer Madness,Animation,2008
287149,Moomin and Midsummer Madness,Children,2008
89490,Straw Dogs,Thriller,2011
58033,Already Dead,Action,2007
58033,Already Dead,Fantasy,2007
58033,Already Dead,Thriller,2007
93287,"Big Year, The",Comedy,2011
142276,War Between the Planets,Sci-Fi,1966
260983,Rickover: The Birth of Nuclear Power,Documentary,2014
176201,Šíleně smutná princezna,Children,1968
176201,Šíleně smutná princezna,Comedy,1968
234482,Fierce,Comedy,2020
156501,Triple Trouble,Action,1950
156501,Triple Trouble,Comedy,1950
156501,Triple Trouble,Crime,1950
156501,Triple Trouble,Drama,1950
177561,Do It Like An Hombre,Comedy,2017
230151,Barbra: The Music ... The Mem'ries ... The Magic!,Documentary,2017
216019,Smoke Jumpers,Action,1996
216019,Smoke Jumpers,Drama,1996
275247,The Buddhist Fist,Action,1980
115256,Charlie Chan in City in Darkness,Drama,1939
115256,Charlie Chan in City in Darkness,Mystery,1939
115256,Charlie Chan in City in Darkness,Thriller,1939
191167,Love Strikes!,Comedy,2011
191167,Love Strikes!,Romance,2011
109979,Blonde Inspiration,Comedy,1941
109979,Blonde Inspiration,Drama,1941
109979,Blonde Inspiration,Romance,1941
3742,Battleship Potemkin,Drama,1925
3742,Battleship Potemkin,War,1925
163194,Davy Crockett and the River Pirates,Action,1956
163194,Davy Crockett and the River Pirates,Adventure,1956
163194,Davy Crockett and the River Pirates,Children,1956
98593,Other Worlds (D'autres mondes),Documentary,2004
211143,Citizen Boilesen,Documentary,2009
123781,Nothing Too Good for a Cowboy,Action,1998
123781,Nothing Too Good for a Cowboy,Drama,1998
123781,Nothing Too Good for a Cowboy,Romance,1998
123781,Nothing Too Good for a Cowboy,Western,1998
160018,Comment c'est loin,Comedy,2015
2559,"King and I, The",Animation,1999
2559,"King and I, The",Children,1999
289143,Passport to Destiny,Comedy,1944
289143,Passport to Destiny,War,1944
176531,Keep Smiling,Comedy,2013
176531,Keep Smiling,Drama,2013
78278,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh),Drama,2009
222224,Who's Got the Black Box?,Thriller,1967
211335,Josh Kirby... Time Warrior: Eggs from 70 Million B.C.,Children,1995
170175,Happy Ever After,Comedy,1954
133415,Alexia,Horror,2013
133415,Alexia,Thriller,2013
167118,Sugar Mountain,Drama,2016
167118,Sugar Mountain,Thriller,2016
1369,I Can't Sleep (J'ai pas sommeil),Drama,1994
1369,I Can't Sleep (J'ai pas sommeil),Thriller,1994
191141,The Honey Killer,Comedy,2018
191141,The Honey Killer,Drama,2018
277308,Nightflyers,Horror,1987
277308,Nightflyers,Sci-Fi,1987
130103,Blue Collar Comedy Tour: One for the Road,Comedy,2006
167928,Demon of Paradise,Horror,1987
167928,Demon of Paradise,Thriller,1987
124579,Three Daring Daughters,Romance,1948
1742,Caught Up,Crime,1998
266472,The Robbery,Action,2017
266472,The Robbery,Comedy,2017
195587,Dangerous Encounters of the First Kind,Action,1980
195587,Dangerous Encounters of the First Kind,Crime,1980
195587,Dangerous Encounters of the First Kind,Thriller,1980
4200,Double Impact,Action,1991
194720,When the Clouds Roll By,Action,1919
194720,When the Clouds Roll By,Comedy,1919
194720,When the Clouds Roll By,Romance,1919
286357,Evil Dead Rise,Horror,2023
286357,Evil Dead Rise,Thriller,2023
137415,Acceptable Risk,Drama,2001
137415,Acceptable Risk,Sci-Fi,2001
137415,Acceptable Risk,Thriller,2001
175577,Rory Scovel Tries Stand-Up for the First Time,Comedy,2017
26476,Merry Christmas Mr. Lawrence,Drama,1983
26476,Merry Christmas Mr. Lawrence,War,1983
56651,Seduced and Abandoned (Sedotta e abbandonata),Comedy,1964
56651,Seduced and Abandoned (Sedotta e abbandonata),Drama,1964
278152,God's Little Village,Comedy,2009
3620,"Myth of Fingerprints, The",Comedy,1997
3620,"Myth of Fingerprints, The",Drama,1997
253742,Rival,Drama,2020
153808,Boris Without Beatrice,Drama,2016
169910,Bill Maher: Be More Cynical,Comedy,2000
272623,Northern Quality,Comedy,2022
168422,Breakdown,Thriller,2016
1499,Anaconda,Action,1997
1499,Anaconda,Adventure,1997
1499,Anaconda,Thriller,1997
169112,Love Me Not,Drama,2006
116321,Cry 'Havoc',Drama,1943
116321,Cry 'Havoc',War,1943
137755,An American Terror,Drama,2013
137755,An American Terror,Horror,2013
161342,The Man with the Carnation,Drama,1980
37683,Chapter Two,Comedy,1979
37683,Chapter Two,Drama,1979
37683,Chapter Two,Romance,1979
281138,18 Bronze Girls of Shaolin,Action,1983
281138,18 Bronze Girls of Shaolin,Adventure,1983
281138,18 Bronze Girls of Shaolin,Comedy,1983
281180,Touch 3 Don't Pass Me By,Animation,1987
281180,Touch 3 Don't Pass Me By,Drama,1987
281180,Touch 3 Don't Pass Me By,Romance,1987
119051,Crime at the Chinese Restaurant,Comedy,1981
119051,Crime at the Chinese Restaurant,Mystery,1981
119051,Crime at the Chinese Restaurant,Thriller,1981
194478,TED: The Future We Will Create,Documentary,2007
225219,Henpecked,Comedy,1983
80137,If God Is Willing and da Creek Don't Rise,Documentary,2010
128661,The Man Who Wouldn't Die,Crime,1994
128661,The Man Who Wouldn't Die,Drama,1994
128661,The Man Who Wouldn't Die,Thriller,1994
145192,Alpine Climbers,Animation,1936
138562,Bipolar,Mystery,2014
138562,Bipolar,Thriller,2014
272893,Assault on the Pay Train,Crime,1962
272893,Assault on the Pay Train,Drama,1962
291459,One Perfect Match,Comedy,2023
291459,One Perfect Match,Romance,2023
210055,Florida Straits,Action,1989
210055,Florida Straits,Adventure,1989
210055,Florida Straits,Romance,1989
181075,The Man Who Invented Christmas,Drama,2017
147068,The Desert Hawk,Action,1950
147068,The Desert Hawk,Adventure,1950
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),Children,2000
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),Comedy,2000
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),Fantasy,2000
260415,Defining Moments,Comedy,2021
285931,Patterns of life: Prana,Documentary,2021
122278,Ping Pong Summer,Comedy,2014
175735,Je hais les enfants!,Comedy,2003
69518,Pornorama,Comedy,2007
281098,Zillion,Drama,2022
149344,Pete's Christmas,Children,2013
149344,Pete's Christmas,Fantasy,2013
142875,Star,Comedy,2014
142875,Star,Drama,2014
142875,Star,Romance,2014
164727,Cloud 9,Action,2014
164727,Cloud 9,Drama,2014
164727,Cloud 9,Romance,2014
8905,1492: Conquest of Paradise,Adventure,1492
8905,1492: Conquest of Paradise,Drama,1492
275343,Faultline,Action,2004
202287,Pegasus,Action,2019
202287,Pegasus,Comedy,2019
205869,Dossiê Jango,Documentary,2013
80094,"Last Exorcism, The",Horror,2010
80094,"Last Exorcism, The",Thriller,2010
144816,The Missing Juror,Mystery,1944
172355,Breakfast With Jonny Wilkinson,Comedy,2013
287853,Bezos,Drama,2023
212427,Bacchus Uncovered: Ancient God of Ecstasy,Documentary,2018
122671,The Moon and Sixpence,Drama,1942
122383,The Legend of Gator Face,Adventure,1996
122383,The Legend of Gator Face,Comedy,1996
122383,The Legend of Gator Face,Horror,1996
2081,"Little Mermaid, The",Animation,1989
2081,"Little Mermaid, The",Children,1989
2081,"Little Mermaid, The",Comedy,1989
2081,"Little Mermaid, The",Musical,1989
2081,"Little Mermaid, The",Romance,1989
190771,Il ritorno di Cagliostro,Comedy,2003
141030,My Father's Nurse,Comedy,1976
244434,Mister Twister Goes Camping,Children,2013
244434,Mister Twister Goes Camping,Comedy,2013
244434,Mister Twister Goes Camping,Drama,2013
265334,A Castle for Christmas,Children,2021
265334,A Castle for Christmas,Comedy,2021
265334,A Castle for Christmas,Romance,2021
106022,Toy Story of Terror,Animation,2013
106022,Toy Story of Terror,Children,2013
106022,Toy Story of Terror,Comedy,2013
89831,"Strip, The",Drama,1951
89831,"Strip, The",Film-Noir,1951
230391,Black Beauty,Drama,2020
267726,ZVP,Action,2017
267726,ZVP,Sci-Fi,2017
251840,The Saint's Return,Mystery,1953
262797,Paranoia Tapes,Fantasy,2017
262797,Paranoia Tapes,Horror,2017
262797,Paranoia Tapes,Mystery,2017
262797,Paranoia Tapes,Thriller,2017
6061,Kedma,Drama,2002
6061,Kedma,War,2002
6054,"Moon-Spinners, The",Children,1964
6054,"Moon-Spinners, The",Mystery,1964
67073,Day of the Dead,Horror,2008
164310,Primal Force,Adventure,1999
164310,Primal Force,Sci-Fi,1999
145026,A Nightingale Falling,Drama,2014
145026,A Nightingale Falling,War,2014
107117,"Armstrong Lie, The",Documentary,2013
281416,Land of Legends,Action,2022
281416,Land of Legends,Adventure,2022
281416,Land of Legends,Romance,2022
191707,The Truth Beneath,Thriller,2016
187393,Mechanical Principles,Documentary,1930
266396,We Are Triathletes,Documentary,2018
279192,Simchas and Sorrows,Comedy,2022
279192,Simchas and Sorrows,Drama,2022
225956,GAL,Drama,2006
225956,GAL,Thriller,2006
161632,Protagonist,Documentary,2007
6162,Gerry,Adventure,2002
6162,Gerry,Drama,2002
38886,"Squid and the Whale, The",Comedy,2005
38886,"Squid and the Whale, The",Drama,2005
248302,How to Steal a Dog,Children,2014
248302,How to Steal a Dog,Comedy,2014
248302,How to Steal a Dog,Drama,2014
227492,Neon Days,Comedy,2020
227492,Neon Days,Drama,2020
78174,Sex and the City 2,Comedy,2010
78174,Sex and the City 2,Drama,2010
78174,Sex and the City 2,Romance,2010
110517,Old Drac (Vampira),Comedy,1974
110517,Old Drac (Vampira),Horror,1974
84504,Raja,Drama,2003
132624,The Hacker Wars,Documentary,2014
150312,Sleepless,Crime,2001
150312,Sleepless,Horror,2001
150312,Sleepless,Mystery,2001
150312,Sleepless,Thriller,2001
204318,The Nightingale,Drama,2019
110535,"Boy, Did I Get a Wrong Number!",Comedy,1966
358,Higher Learning,Drama,1995
278426,The Young Magician,Children,1987
278426,The Young Magician,Fantasy,1987
138568,Top of the World,Action,1998
138568,Top of the World,Drama,1998
138568,Top of the World,Thriller,1998
279338,Hired Wife,Comedy,1940
175393,Sebastian's Voodoo,Animation,2008
175393,Sebastian's Voodoo,Horror,2008
71108,"White Ribbon, The (Das weiße Band)",Drama,2009
71108,"White Ribbon, The (Das weiße Band)",Mystery,2009
5692,"Mechanic, The",Action,1972
5692,"Mechanic, The",Thriller,1972
254486,Murder Can Hurt You!,Comedy,1980
172805,Odd Job,Action,2016
172805,Odd Job,Comedy,2016
137674,Fatal Memories,Drama,1992
1277,Cyrano de Bergerac,Comedy,1990
1277,Cyrano de Bergerac,Drama,1990
1277,Cyrano de Bergerac,Romance,1990
206533,Diane,Crime,2017
206533,Diane,Drama,2017
206533,Diane,Horror,2017
206533,Diane,Mystery,2017
206533,Diane,Thriller,2017
201893,MDMA,Drama,2017
7276,Hell's Kitchen,Drama,1998
269594,The Viewing Booth,Documentary,2020
116469,Kickboxer 5,Action,1995
116469,Kickboxer 5,Thriller,1995
139289,The Shattering,Horror,2015
201488,Modest Heroes,Adventure,2018
201488,Modest Heroes,Animation,2018
201488,Modest Heroes,Fantasy,2018
278448,The Next 365 Days,Drama,2022
278448,The Next 365 Days,Romance,2022
25816,Bonnie Scotland (Heroes of the Regiment),Comedy,1935
143717,Meet Market,Comedy,2008
143717,Meet Market,Romance,2008
44685,Riot On!,Documentary,2004
129735,Golden Goddess of Rio Beni,Adventure,1964
1891,"Ugly, The",Horror,1997
1891,"Ugly, The",Thriller,1997
3024,Piranha,Horror,1978
3024,Piranha,Sci-Fi,1978
224411,You're Not Alone,Horror,2020
224411,You're Not Alone,Thriller,2020
192527,Mortadelo & Filemon Mission Save the Planet,Children,2008
192527,Mortadelo & Filemon Mission Save the Planet,Comedy,2008
192527,Mortadelo & Filemon Mission Save the Planet,Fantasy,2008
60590,"Heartbeat Detector (Question humaine, La)",Drama,2007
60590,"Heartbeat Detector (Question humaine, La)",Thriller,2007
4327,"Magnificent Seven, The",Adventure,1960
4327,"Magnificent Seven, The",Western,1960
286259,The Christening,Comedy,2022
4062,Mystic Pizza,Comedy,1988
4062,Mystic Pizza,Drama,1988
4062,Mystic Pizza,Romance,1988
57,Home for the Holidays,Drama,1995
111638,An Enemy of the People,Drama,1966
215743,Alfie Darling,Drama,1975
3292,"Big Combo, The",Film-Noir,1955
222115,"Rob Schneider: Asian Momma, Mexican Kids",Comedy,2020
8806,Masks (Masques),Thriller,1987
8761,"Three Lives of Thomasina, The",Children,1964
8761,"Three Lives of Thomasina, The",Drama,1964
140239,Helter Skelter,Drama,2012
140239,Helter Skelter,Fantasy,2012
140239,Helter Skelter,Horror,2012
281038,Three Wise Men and a Baby,Comedy,2022
281038,Three Wise Men and a Baby,Drama,2022
280790,My Life as a Comedian,Drama,2019
6114,Permanent Vacation,Drama,1982
87919,"Mysterious Lady, The",Drama,1928
87919,"Mysterious Lady, The",Romance,1928
247628,My Fiona,Drama,2020
164925,The Stolen Years,Adventure,1998
164925,The Stolen Years,Drama,1998
230183,The Call,Mystery,2020
230183,The Call,Thriller,2020
188603,Breath,Drama,2018
239222,Kill Plan,Thriller,2021
7395,Cheaper by the Dozen,Comedy,1950
7395,Cheaper by the Dozen,Drama,1950
123483,The Zero Hour,Action,2010
57868,"Prisoner of Shark Island, The",Drama,1936
154694,Ciudad Delirio,Comedy,2014
154694,Ciudad Delirio,Romance,2014
190131,Lucky Stiff,Comedy,2014
27871,Something the Lord Made,Drama,2004
184841,Kid Glove Killer,Crime,1942
210801,Ghost,Animation,1984
210801,Ghost,Fantasy,1984
211468,The Rise of Jordan Peterson,Documentary,2019
180117,Sesso nero,Drama,1980
2229,"Pleasure Garden, The",Drama,1925
206373,A Haunting at the Rectory,Horror,2015
141952,To Save A Life,Drama,2010
133998,The Reward,Drama,1965
133998,The Reward,Western,1965
169846,Sword of D'Artagnan,Adventure,2015
169846,Sword of D'Artagnan,Children,2015
194941,Solitary,Documentary,2016
121991,Wicked as They Come,Crime,1956
121991,Wicked as They Come,Drama,1956
121991,Wicked as They Come,Mystery,1956
216779,A Dog Named Duke,Children,2012
216779,A Dog Named Duke,Comedy,2012
216779,A Dog Named Duke,Drama,2012
161034,Sultan,Action,2016
161034,Sultan,Drama,2016
248324,The Odd Job,Comedy,1978
2838,I Woke Up Early the Day I Died,Comedy,1998
2838,I Woke Up Early the Day I Died,Crime,1998
2838,I Woke Up Early the Day I Died,Thriller,1998
274101,The Teckman Mystery,Mystery,1954
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),Crime,2004
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),Drama,2004
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),Romance,2004
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),Thriller,2004
289521,Dangerous Afternoon,Drama,1961
3776,Melody Time,Animation,1948
3776,Melody Time,Children,1948
3776,Melody Time,Musical,1948
202517,Kung Fu Panda: Secrets of the Scroll,Action,2016
202517,Kung Fu Panda: Secrets of the Scroll,Adventure,2016
202517,Kung Fu Panda: Secrets of the Scroll,Animation,2016
202517,Kung Fu Panda: Secrets of the Scroll,Children,2016
202517,Kung Fu Panda: Secrets of the Scroll,Comedy,2016
124835,The Wild North,Western,1952
125341,Tough Enough,Drama,1983
144128,Attention! Bandits!,Drama,1951
144128,Attention! Bandits!,War,1951
253068,Terence McKenna's True Hallucinations,Documentary,2016
122167,Slander,Crime,1957
122167,Slander,Drama,1957
122167,Slander,Film-Noir,1957
193687,Когда зажигаются ёлки,Animation,1950
102062,"Band Called Death, A",Documentary,2012
135703,Meet the Fokkens,Documentary,2011
258017,Mungaru Male,Comedy,2006
258017,Mungaru Male,Drama,2006
258017,Mungaru Male,Romance,2006
52287,Meet the Robinsons,Action,2007
52287,Meet the Robinsons,Adventure,2007
52287,Meet the Robinsons,Animation,2007
52287,Meet the Robinsons,Children,2007
52287,Meet the Robinsons,Comedy,2007
52287,Meet the Robinsons,Sci-Fi,2007
82449,I Love You Too,Comedy,2010
227058,Obsessive Rythms,Romance,2014
280004,Kunstkamera,Documentary,2022
143154,Sparrows Can't Sing,Comedy,1963
143154,Sparrows Can't Sing,Drama,1963
26350,"Passenger, The (Professione: reporter)",Drama,1975
289153,Happiness for Beginners,Adventure,2023
289153,Happiness for Beginners,Comedy,2023
