movieId,title,year,Drama,Comedy,Horror,Thriller,Action,Western,War,Crime,Documentary,Mystery,Sci-Fi,Adventure,Romance,Children,Animation,Fantasy,IMAX,Musical,Film-Noir
182633,Kilukkam,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61628,Sunflower (Xiang ri kui),2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276009,Collision,2022,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
943,"Ghost and Mrs. Muir, The",1947,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
175745,"Jean Ziegler, l'optimisme de la volonté",2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2414,Young Sherlock Holmes,1985,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
132705,Kidnapped,1938,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1733,Afterglow,1997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239990,McHale's Navy,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279306,The Greatest Beer Run Ever,2022,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221022,Fresh Meat,2012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41714,Dona Flor and Her Two Husbands (Dona Flor e Seus Dois Maridos),1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229701,Lapsis,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26049,Fires on the Plain (Nobi),1959,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64519,Boomerang,1947,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
228165,Blood Monkey,2007,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191975,1809-1810: mientras llega el día,1809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264958,One Ephemeral Mission,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2262,About Last Night...,1986,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72512,Efectos secundarios,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133883,Suzanne,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192231,Malibu Spring Break,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149640,The Condemned of Altona,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144660,Gloria,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141666,Ga-ga: Glory to the Heroes,1986,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142881,Candlestick,2014,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226938,Attacking the Darkness,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155358,Camino,2016,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178413,Land of Oblivion,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152455,The Cook,1972,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87520,Transformers: Dark of the Moon,2011,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
116253,IMAX: Coral Reef Adventure,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2077,"Journey of Natty Gann, The",1985,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
112995,Sorrow and Joy (Sorg og glæde),2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216394,Desire,1937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3442,Band of the Hand,1986,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178839,Crooked House,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183823,09:06,2009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120224,Fools for Scandal,1938,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171933,Shark Killer,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165357,The Telephone Book,1971,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206753,American Exorcist,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250828,The Vanishing Lion,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
202639,How to Rip Whale Tooth,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164135,Bangkok Traffic Love Story,2009,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275093,Cypress Hill: Insane in the Brain,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
232897,Deadly Embrace,1989,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66051,"Badlanders, The",1958,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
127174,What is This Film Called Love?,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2941,South Pacific,1958,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
172921,Zombie vs. Ninja,1989,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209983,Christmas in Homestead,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102604,"Jeffrey Dahmer Files, The",2012,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
115715,Learning to Ride,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230877,You've Been Trumped Too,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283735,Ivalu,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,Gimme Shelter,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270918,Silence Has No Wings,1966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202103,I Am Mother,2019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103483,V/H/S/2,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122791,Duchess and the Dirtwater Fox,1976,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99659,"Sea of Grass, The",1947,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137062,Naruto Shippuden the Movie: Road to Ninja,2012,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
189671,Big Red,1962,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
173537,977,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153863,O Diabo a Quatro,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201486,Family,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203827,Getting Over,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213111,Dragon Quest: Your Story,2019,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
141958,A Little Thing Called Love,2010,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104,Ernest Goes to Camp,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279092,Low Life,2022,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195895,Alarm,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174085,Fast and Furry-Ous,1949,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
274533,"Love, Classified",2022,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79109,Captains of the Clouds,1942,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89104,Puzzlehead,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202753,The Big Apartment,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136078,The Boom,1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187537,Sensitivity Training,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158159,The Nostalgist,2014,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
127258,The Passerby,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141670,Shield of Straw,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289911,Sunday Afternoon,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88140,Captain America: The First Avenger,2011,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
289839,My Name Is Alfred Hitchcock,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158619,The Faith of Anna Waters,2016,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
167010,The Cannibal Man,1973,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189081,Le repas des fauves,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145200,Pluto's Judgement Day,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
234669,Mesa of Lost Women,1953,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
131437,Moby Dick,2011,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139817,Doors Open,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3989,One Day in September,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187237,The Broken Land,1962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266552,The Great Yokai War,1968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27604,Suicide Club (Jisatsu saakuru),2001,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
187577,The Death & Life of John F. Donovan,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121967,Tender Scoundrel,1966,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282321,Ode to Joy,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171243,Malibu Express,1985,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27724,Hitler: The Rise of Evil,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78698,Mercy Streets,2000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95223,4.3.2.1,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197929,Histoire(s) du Cinéma: A New Wave,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26496,One Deadly Summer (L'été meurtrier),1983,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228939,Dudes!,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223486,Stage Mother,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141145,A Ticket to Tomahawk,1950,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289749,The Arc of Oblivion,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286553,Murder in the Front Row: The San Francisco Bay Area Thrash Metal Story,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190055,Love Struck,2014,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
234536,Meander,2020,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167950,Bloodfist 2050,2050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113466,Far Out Isn't Far Enough: The Tomi Ungerer Story,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207399,Metamorphosis,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79191,Roadracers,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116030,Children of the Corn 666: Isaac's Return,1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166717,Wolfskinder,2013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91391,HealtH,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120266,Framed,1947,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
81147,Barefoot Gen 2 (Hadashi no Gen II),1986,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
196957,Stronger Than The World: The Story of José Aldo,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6173,Into the West,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
133757,The Happening,1967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288441,Surrounded,2023,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71888,See You in the Morning,1989,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153512,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86593,African Cats,2011,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
74332,Me and Him (Ich und Er),1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205873,Cinderella,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
175223,Encounter with Fritz Lang,1964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280198,Shtemp,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115611,Felix the Cat: The Movie,1988,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0
263757,Zero to Hero,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213748,Victor,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8382,Hello Again,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195651,Balançoires,1896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148198,Eagles Over London,1969,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85538,That Evening Sun,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233705,Truth or Dare,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6436,This Boy's Life,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30952,Last Train from Gun Hill,1959,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179897,The Little Match Girl,1928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96283,Diary of a Wimpy Kid: Dog Days,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130071,Nymph,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80617,Cats & Dogs: The Revenge of Kitty Galore,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101962,Wolf Children (Okami kodomo no ame to yuki),2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
135829,Dhoom 2,2006,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223696,It's Still Your Bed,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137072,Born Bad,2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144800,City Beneath the Sea,1953,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121326,The Blood of Fu Manchu,1968,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
229699,Fireball: Visitors From Darker Worlds,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265510,The Downfall of Santa Claus,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
188765,Polish Legends: Operacja Bazyliszek,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
275325,Yamabuki,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222723,Winnetou: The Secret of the Silver Lake,2016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
278192,Queen of Glory,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269440,Incoherence,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173421,Texas Rising,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191315,Mirapakay,2011,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95875,Total Recall,2012,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206054,Baby Wants a Bottleship,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134831,Paranormal Whacktivity,2013,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202966,Torment,1986,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
282973,Safe Place,2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180619,Diaz: Don't Clean Up This Blood,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217729,The Rolling Stones: Bridges to Babylon Tour '97-98,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160720,Exhibit A,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211406,Ni une ni deux,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212401,Inherit the Viper,2020,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207648,Claire Darling,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188033,"Encore, Once More Encore!",1992,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
213780,I Want You,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266018,These Foolish Things,2006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281606,Bob the Drag Queen: Live at Caroline's,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135807,The Invincible Armour,1977,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68337,Moving Midway,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129725,A Gunfight,1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124302,Kermit's Swamp Years,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
222310,Fearless,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
260767,Kampung Latah Kena Kuarantin,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131932,Modern Girls,1986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4817,Born Romantic,2000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128938,Signpost to Murder,1964,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6183,Pillow Talk,1959,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
144628,Seeds of Time,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143367,Silence,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109935,The Artist and the Model,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163318,Wondrous Boccaccio,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170963,A Beginner's Guide to Snuff,2016,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278432,The Fire Within: A Requiem for Katia and Maurice Krafft,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269552,The Triumph of Sherlock Holmes,1935,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8381,For Me and My Gal,1942,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
169138,Love & Loathing & Lulu & Ayano,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287665,Tin & Tina,2023,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250932,Audrey's Rain,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282911,Elvis Gratton 2: Miracle à Memphis,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137529,The Female Bunch,1971,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
130388,Black Field,2009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290133,Commitment Phobia,2021,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143984,Jet Attack,1958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1938,"Lost Weekend, The",1945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175707,A German Life,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157355,Frank and the Wondercat,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235151,Modern Times: The Way of All Flesh,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190797,Rated 'R': Republicans in Hollywood,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216342,Three Sad Tigers,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224146,Home by Spring,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92029,Westbound,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163112,Winnie the Pooh Goes Visiting,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237382,The Libertine,1968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209589,Iliza Shlesinger: Unveiled,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256601,Splatter Disco,2007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164001,Warkop DKI Reborn: Jangkrik Boss!,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249180,Violet Evergarden: The Movie,2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
142370,We Are the Freaks,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213263,Above the Clouds,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195719,Core of the World,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185727,The silence,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78101,Life After Tomorrow,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102672,New York: A Documentary Film,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90947,"Oslo, August 31st (Oslo, 31. august)",2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6458,"Blue Max, The",1966,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
287149,Moomin and Midsummer Madness,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
89490,Straw Dogs,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58033,Already Dead,2007,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93287,"Big Year, The",2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142276,War Between the Planets,1966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
260983,Rickover: The Birth of Nuclear Power,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176201,Šíleně smutná princezna,1968,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
234482,Fierce,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156501,Triple Trouble,1950,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
177561,Do It Like An Hombre,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230151,Barbra: The Music ... The Mem'ries ... The Magic!,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216019,Smoke Jumpers,1996,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275247,The Buddhist Fist,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115256,Charlie Chan in City in Darkness,1939,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191167,Love Strikes!,2011,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109979,Blonde Inspiration,1941,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3742,Battleship Potemkin,1925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163194,Davy Crockett and the River Pirates,1956,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
98593,Other Worlds (D'autres mondes),2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211143,Citizen Boilesen,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
123781,Nothing Too Good for a Cowboy,1998,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
160018,Comment c'est loin,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,"King and I, The",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
289143,Passport to Destiny,1944,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176531,Keep Smiling,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78278,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh),2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222224,Who's Got the Black Box?,1967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211335,Josh Kirby... Time Warrior: Eggs from 70 Million B.C.,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
